family,endpoint,contrast,tp1,tp2,n_mice_1,n_mice_2,insufficient_support,mouse_mean_1,mouse_mean_2,mouse_range_1,mouse_range_2,hedges_g,g_shrunk_skeptical,g_shrunk_neutral,g_shrunk_optimistic,pooled_std,g_pathological,bootstrap_range_min,bootstrap_range_max,n_unique_resamples,n_required_80pct,n_required_skeptical,n_required_neutral,n_required_optimistic,normalization_mode,hedges_g_no_none,clr_none_sensitivity,sham_percentile,normalization_sign_reverse,normalization_g_collapse,normalization_magnitude_disagree,hedges_g_sham_ref,composite_label,support_sensitive,observed_range,threshold_sensitive
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D3,Sham,D3,1,2,True,0.0,0.2730162531362667,0.0,0.10107213205438048,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,activated_stromal_cd44,,0.10107213205438048,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D7,Sham,D7,1,1,True,0.0,0.45050555888160276,0.0,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,activated_stromal_cd44,,0.0,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D3,D1,D3,1,2,True,0.0966000508588627,0.2730162531362667,0.0,0.10107213205438048,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,activated_stromal_cd44,,0.10107213205438048,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D7,D1,D7,1,1,True,0.0966000508588627,0.45050555888160276,0.0,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,activated_stromal_cd44,,0.0,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D3_vs_D7,D3,D7,2,1,True,0.2730162531362667,0.45050555888160276,0.10107213205438048,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,activated_stromal_cd44,,0.10107213205438048,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D1,Sham,D1,2,2,False,-1.3877787807814457e-17,0.006336021253372792,0.05998902987141533,0.014658824406638793,0.11725814110713101,0.023419427745627615,0.058578731390634624,0.09377427921585153,0.030877033689694956,False,-1.8445052443531345,2.8324653898382453,5,1142.0,28622.0,4575.0,1786.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.05998902987141533,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D3,Sham,D3,2,2,False,-1.3877787807814457e-17,0.07959264819488843,0.05998902987141533,0.00987381131623244,1.4961963428335547,0.24450442295721866,0.656276712473687,1.133519553383391,0.030398091448403962,False,1.4222741857359023,12.68430883860981,5,8.0,263.0,37.0,13.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.05998902987141533,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D7,Sham,D7,2,2,False,-1.3877787807814457e-17,0.13506874083420106,0.05998902987141533,0.0017939420957332475,2.5720585821022044,0.30959776713817017,0.909839799526164,1.7656337590333464,0.03000792367507457,False,2.5561201072725193,105.15596982119445,5,3.0,164.0,19.0,6.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.05998902987141533,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D3,D1,D3,2,2,False,0.006336021253372792,0.07959264819488843,0.014658824406638793,0.00987381131623244,4.736984067503701,,,,0.008837042532618434,True,4.736984067503701,9.327535994113171,5,1.0,inf,inf,inf,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.014658824406638793,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D7,D1,D7,2,2,False,0.006336021253372792,0.13506874083420106,0.014658824406638793,0.0017939420957332475,9.962164169758868,,,,0.007384093736327989,True,9.962164169758868,86.68037811907462,5,1.0,inf,inf,inf,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.014658824406638793,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D3_vs_D7,D3,D7,2,2,False,0.07959264819488843,0.13506874083420106,0.00987381131623244,0.0017939420957332475,6.317724716095205,,,,0.00501772802549629,True,6.31733147048363,38.48698728339528,5,1.0,inf,inf,inf,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.00987381131623244,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D1,Sham,D1,2,2,False,0.0,0.05917083790192272,0.029285908012719408,0.10769832697083784,0.6058986860626434,0.11688860212772552,0.2961542102145273,0.4803107383331116,0.05580455635619497,False,0.2076737254047237,4.410507463697166,5,43.0,1149.0,179.0,69.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.10769832697083784,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D3,Sham,D3,2,2,False,0.0,0.08571449495405119,0.029285908012719408,0.10155105450653393,0.9268600572597956,0.1707070852890929,0.43981552061122325,0.725898121213707,0.052844775237289275,False,0.7998402244134947,5.326404656485805,5,19.0,539.0,82.0,30.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.10155105450653393,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D7,Sham,D7,2,2,False,0.0,0.11162403714918004,0.029285908012719408,0.16189836208517216,0.7753818303548055,0.14628166400321446,0.37365059737781003,0.6111200701653333,0.082262907883795,False,0.684599412645607,7.5150027049822254,5,27.0,734.0,113.0,43.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.16189836208517216,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D3,D1,D3,2,2,False,0.05917083790192272,0.08571449495405119,0.10769832697083784,0.10155105450653393,0.20493502595107188,0.04081558640124256,0.10219925038763852,0.16377606259005129,0.07401274603692684,False,-0.3072965930118412,0.9047420495260039,5,374.0,9423.0,1503.0,586.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.10769832697083784,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D7,D1,D7,2,2,False,0.05917083790192272,0.11162403714918004,0.10769832697083784,0.16189836208517216,0.3082907803320116,0.061077654461559466,0.15323514272105151,0.2460479945145848,0.09722398016716222,False,-0.30238943587616657,1.4156196059542783,5,166.0,4208.0,669.0,260.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.16189836208517216,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D3_vs_D7,D3,D7,2,2,False,0.08571449495405119,0.11162403714918004,0.10155105450653393,0.16189836208517216,0.15494027582944694,0.030913841885143956,0.07735407542930903,0.12387787384293421,0.09555586888994645,False,-0.6194169494620733,1.202589729099853,5,654.0,16426.0,2624.0,1023.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.16189836208517216,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D1,Sham,D1,2,2,False,-2.7755575615628914e-17,0.04614586346006122,0.007733708732167777,0.040167514903652,1.2892753191203818,0.22110269224982576,0.5839694114202522,0.9902688687479296,0.020452625163344642,False,1.2029339542631503,9.78715360885524,5,10.0,322.0,47.0,17.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.040167514903652,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D3,Sham,D3,2,2,False,-2.7755575615628914e-17,0.11379489333060472,0.007733708732167777,0.04951357543844115,2.5951137235677257,0.3101491951408829,0.9131850075743922,1.7769192862895524,0.025056957134956606,False,2.5373252369357937,20.474623990432217,5,3.0,164.0,19.0,5.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.04951357543844115,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D7,Sham,D7,2,2,False,-2.7755575615628914e-17,0.028626053768993354,0.007733708732167777,0.18167470230895055,0.17991436150298634,0.03586677450166714,0.08977555819049395,0.14381510978208592,0.09091961794601841,False,-9.193341519015128,17.653833413577726,5,485.0,12203.0,1948.0,759.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.18167470230895055,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D3,D1,D3,2,2,False,0.04614586346006122,0.11379489333060472,0.040167514903652,0.04951357543844115,1.2126123711104122,0.21143278881908498,0.5552753799418619,0.9356931440881597,0.03187876803702312,False,1.0978870108716305,2.62915564797399,5,11.0,352.0,51.0,18.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.04951357543844115,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D7,D1,D7,2,2,False,0.04614586346006122,0.028626053768993354,0.040167514903652,0.18167470230895055,-0.10761263784672782,-0.02149763227965702,-0.05376740315290023,-0.08606519337149686,0.09303107909803705,False,-3.0830076381148026,2.0860507840519062,5,1356.0,33967.0,5430.0,2120.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.18167470230895055,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D3_vs_D7,D3,D7,2,2,False,0.11379489333060472,0.028626053768993354,0.04951357543844115,0.18167470230895055,-0.5169159075768665,-0.10069265312640045,-0.25421257119107543,-0.41078863685782,0.09415053320579762,False,-4.062520843340031,0.13083884381016536,5,59.0,1549.0,243.0,94.0,sham_reference_raw_marker_per_mouse,,,,,,,,endothelial,,0.18167470230895055,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D1,Sham,D1,2,1,True,-1.3877787807814457e-17,0.15383200759675117,0.09288593835860223,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.09288593835860223,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D3,Sham,D3,2,1,True,-1.3877787807814457e-17,0.12686703359300117,0.09288593835860223,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.09288593835860223,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D7,Sham,D7,2,1,True,-1.3877787807814457e-17,0.026532664224696023,0.09288593835860223,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.09288593835860223,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D3,D1,D3,1,1,True,0.15383200759675117,0.12686703359300117,0.0,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.0,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D7,D1,D7,1,1,True,0.15383200759675117,0.026532664224696023,0.0,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.0,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D3_vs_D7,D3,D7,1,1,True,0.12686703359300117,0.026532664224696023,0.0,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.0,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D1,Sham,D1,2,1,True,-1.3877787807814457e-17,0.1691181821385887,0.0435374780591031,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.0435374780591031,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D3,Sham,D3,2,1,True,-1.3877787807814457e-17,0.3646836307449088,0.0435374780591031,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.0435374780591031,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D7,Sham,D7,2,1,True,-1.3877787807814457e-17,-0.11924922631578366,0.0435374780591031,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.0435374780591031,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D3,D1,D3,1,1,True,0.1691181821385887,0.3646836307449088,0.0,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.0,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D7,D1,D7,1,1,True,0.1691181821385887,-0.11924922631578366,0.0,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.0,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D3_vs_D7,D3,D7,1,1,True,0.3646836307449088,-0.11924922631578366,0.0,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.0,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D1,Sham,D1,2,1,True,-6.938893903907228e-18,0.44285964309694764,0.06910395565533746,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.06910395565533746,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D3,Sham,D3,2,1,True,-6.938893903907228e-18,0.21555589128759617,0.06910395565533746,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.06910395565533746,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D7,Sham,D7,2,1,True,-6.938893903907228e-18,-0.2624796876416206,0.06910395565533746,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.06910395565533746,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D3,D1,D3,1,1,True,0.44285964309694764,0.21555589128759617,0.0,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.0,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D7,D1,D7,1,1,True,0.44285964309694764,-0.2624796876416206,0.0,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.0,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D3_vs_D7,D3,D7,1,1,True,0.21555589128759617,-0.2624796876416206,0.0,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,m2_macrophage,,0.0,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D1,Sham,D1,2,2,False,0.0,0.027112968513466104,0.007465298296001732,0.013989604741538458,1.9541238034094472,0.2828251525001958,0.7888039798084865,1.4270643502710338,0.007928425434358982,False,1.9100157211564397,5.221534095008679,5,5.0,197.0,26.0,8.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.013989604741538458,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D3,Sham,D3,2,2,False,0.0,-0.0003811631033757007,0.007465298296001732,0.030997008240216756,-0.013662791930319917,-0.0027325073778341397,-0.006831316264242916,-0.01093018253531196,0.01594165297649801,False,-2.4310068255776263,2.3143028552835463,5,84093.0,2102399.0,336380.0,131397.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.030997008240216756,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D7,Sham,D7,2,2,False,0.0,0.028506374370283055,0.007465298296001732,0.020341791366593476,1.5035132995125013,0.24526029005206082,0.6586934631998368,1.1384712937281367,0.010834195339875306,False,1.3918552361107392,5.921075433867442,5,7.0,261.0,37.0,13.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.020341791366593476,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D3,D1,D3,2,2,False,0.027112968513466104,-0.0003811631033757007,0.013989604741538458,0.030997008240216756,-0.9239632802188039,-0.17025762403576364,-0.4385804108478041,-0.7237243890657289,0.017003849275006384,False,-3.5122107986608766,-0.7558085822701496,5,19.0,542.0,82.0,30.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.030997008240216756,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D7,D1,D7,2,2,False,0.027112968513466104,0.028506374370283055,0.013989604741538458,0.020341791366593476,0.06450354871136255,0.012895344366288353,0.032243389648013175,0.05159747191899789,0.012344001750106123,False,-0.717062213685185,0.9447260920839544,5,3773.0,94400.0,15100.0,5897.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.020341791366593476,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D3_vs_D7,D3,D7,2,2,False,-0.0003811631033757007,0.028506374370283055,0.030997008240216756,0.020341791366593476,0.8904587909697306,0.16500799601276217,0.42420684791207236,0.6985203193468902,0.01853781942304759,False,0.6900810424878654,2.493728490495572,5,20.0,577.0,88.0,33.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.030997008240216756,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D1,Sham,D1,2,2,False,0.0,-0.011217417687134412,0.03703790044681954,0.016951295525195254,-0.3147325691200751,-0.062329102983678164,-0.15639801865870992,-0.2511640688907813,0.020366347791706665,False,-2.0048273253617235,0.4922696675592295,5,159.0,4041.0,642.0,249.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.03703790044681954,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D3,Sham,D3,2,2,False,0.0,-0.02924602998152684,0.03703790044681954,0.014384299968379033,-0.8412152096400363,-0.15712425365082774,-0.4027930011113834,-0.6612735276604125,0.0198665180334201,False,-3.7950090672221584,-0.6805038616824605,5,23.0,636.0,97.0,36.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.03703790044681954,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D7,Sham,D7,2,2,False,0.0,0.0634674504530693,0.03703790044681954,0.08202753543359656,0.805919828248645,0.1513534562092429,0.38724021769672345,0.6344341310253258,0.04500089621001579,False,0.626249640156109,3.2239167188026228,5,25.0,686.0,105.0,39.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.08202753543359656,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D3,D1,D3,2,2,False,-0.011217417687134412,-0.02924602998152684,0.016951295525195254,0.014384299968379033,-0.9267848542088633,-0.1706954258001324,-0.4397834714700655,-0.7258417000690052,0.011115917703487348,False,-2.105808623906763,-0.7305947994423252,5,19.0,539.0,82.0,30.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.016951295525195254,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D7,D1,D7,2,2,False,-0.011217417687134412,0.0634674504530693,0.016951295525195254,0.08202753543359656,1.0190230692279632,0.18463225272812855,0.4784592871793395,0.7945907210358717,0.041880374250036385,False,0.9224668281397382,7.80040747985716,5,16.0,461.0,69.0,25.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.08202753543359656,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D3_vs_D7,D3,D7,2,2,False,-0.02924602998152684,0.0634674504530693,0.014384299968379033,0.08202753543359656,1.2723257086534574,0.21901131217629488,0.5777123485787279,0.9782696820710488,0.04163959850578007,False,1.1915348042001737,10.624857732417915,5,10.0,328.0,48.0,17.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.08202753543359656,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D1,Sham,D1,2,2,False,0.0,0.014105484165650911,0.04259230678019299,0.0028893837355951635,0.3776171934698637,0.07446165463000738,0.18714076612319605,0.30102065568643205,0.021345099761008356,False,-2.8441731653161395,14.0026448723301,5,111.0,2832.0,449.0,174.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.04259230678019299,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D3,Sham,D3,2,2,False,0.0,0.02038968945213046,0.04259230678019299,0.0075463209419265875,0.538715760016938,0.10470447454954668,0.2645591950392344,0.427868266816143,0.021627826732109688,False,-0.13727997977017056,6.313137701786715,5,55.0,1432.0,225.0,86.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.04259230678019299,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D7,Sham,D7,2,2,False,0.0,0.12950497120572707,0.04259230678019299,0.09022444726933629,1.4834313431168158,0.2431741335772853,0.6520373642450399,1.1248616928889466,0.04988625933540046,False,1.3706619891120158,4.685412072628738,5,8.0,266.0,37.0,13.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.09022444726933629,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D3,D1,D3,2,2,False,0.014105484165650911,0.02038968945213046,0.0028893837355951635,0.0075463209419265875,0.8887931340318045,0.1647445757485521,0.4234880807999587,0.6972643514712912,0.004040281491742921,False,0.7329230390619508,3.9780566882206796,5,20.0,579.0,88.0,33.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.0075463209419265875,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D7,D1,D7,2,2,False,0.014105484165650911,0.12950497120572707,0.0028893837355951635,0.09022444726933629,1.4609959474437744,0.2408001721976103,0.6445152431438096,1.1095862097832925,0.045135350401400355,False,1.443445269735918,63.488263188089384,5,8.0,271.0,38.0,13.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.09022444726933629,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D3_vs_D7,D3,D7,2,2,False,0.02038968945213046,0.12950497120572707,0.0075463209419265875,0.09022444726933629,1.377334794254589,0.23154221639828784,0.6156700492519902,1.0519765048294583,0.045269741121459386,False,1.33435005029393,23.35707790782317,5,9.0,293.0,42.0,15.0,sham_reference_raw_marker_per_mouse,,,,,,,,mixed,,0.09022444726933629,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D1,Sham,D1,2,2,False,-2.7755575615628914e-17,0.00025564172423253595,0.04554763693460945,0.050728122477343374,0.004285425134641052,0.0008570834529057125,0.0021427101079086793,0.0034283385336881756,0.03408786309085445,False,-0.6300071423930717,0.6428359954451387,5,854772.0,21369357.0,3419093.0,1335582.0,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.050728122477343374,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D3,Sham,D3,2,2,False,-2.7755575615628914e-17,0.11706270592921979,0.04554763693460945,0.04773685207700304,2.027666400353256,0.2873792737081611,0.8065726987664016,1.4709412797223977,0.032990128358907106,False,2.027666400353256,3.5361691991065314,5,4.0,191.0,25.0,8.0,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.04773685207700304,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D7,Sham,D7,2,1,True,-2.7755575615628914e-17,0.21504975199547563,0.04554763693460945,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.04554763693460945,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D3,D1,D3,2,2,False,0.00025564172423253595,0.11706270592921979,0.050728122477343374,0.04773685207700304,1.916434457297874,0.2803296363930005,0.7793266440209309,1.4042152901955247,0.034828685936660095,False,1.916434457297874,3.403686651965033,5,5.0,200.0,26.0,8.0,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.050728122477343374,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D7,D1,D7,2,1,True,0.00025564172423253595,0.21504975199547563,0.050728122477343374,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.050728122477343374,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D3_vs_D7,D3,D7,2,1,True,0.11706270592921979,0.21504975199547563,0.04773685207700304,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.04773685207700304,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D1,Sham,D1,2,2,False,1.3877787807814457e-17,0.09345902849042129,0.06488312515338165,0.011909306916953855,1.619146532960701,0.2565668345558915,0.6955979922937172,1.215642911229419,0.032983524375480223,False,1.541309852139507,12.081844123619941,5,6.0,239.0,33.0,11.0,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.06488312515338165,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D3,Sham,D3,2,2,False,1.3877787807814457e-17,0.24983627366359337,0.06488312515338165,0.029848471986568093,3.997885669172863,0.3077298116803877,0.9999998602262985,2.285196151484922,0.03570977180549579,False,3.997885669172863,10.808032034693102,5,1.0,166.0,16.0,4.0,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.06488312515338165,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D7,Sham,D7,2,1,True,1.3877787807814457e-17,0.25835856860569134,0.06488312515338165,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.06488312515338165,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D3,D1,D3,2,2,False,0.09345902849042129,0.24983627366359337,0.011909306916953855,0.029848471986568093,5.561157523783996,0.2717633412092148,0.948063157999494,2.5090355296561877,0.01606831409307729,False,5.561157523783996,16.438666221154648,5,1.0,213.0,18.0,3.0,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.029848471986568093,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D7,D1,D7,2,1,True,0.09345902849042129,0.25835856860569134,0.011909306916953855,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.011909306916953855,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D3_vs_D7,D3,D7,2,1,True,0.24983627366359337,0.25835856860569134,0.029848471986568093,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.029848471986568093,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D1,Sham,D1,2,2,False,0.0,-0.04885625210821341,0.12212047278306959,0.15088108381320006,-0.28765056225701635,-0.05705799833466548,-0.14308532568704385,-0.2296454119319515,0.0970547671747843,False,-1.1632241149803864,0.24878748658171337,5,190.0,4822.0,767.0,298.0,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.15088108381320006,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D3,Sham,D3,2,2,False,0.0,0.2894870253390174,0.12212047278306959,0.06069889061075262,2.425999296010593,0.3054362132627815,0.8867980480374561,1.6918639626040632,0.06818681176396311,False,2.4251235486964107,6.600210283032823,5,3.0,169.0,20.0,6.0,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.12212047278306959,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D7,Sham,D7,2,1,True,0.0,0.20461743327408327,0.12212047278306959,0.0,,,,,,False,,,0,,,,,sham_reference_raw_marker_per_mouse,,,,,,,,neutrophil,,0.12212047278306959,True
